,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
1970,424558.cif,Fe2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Na3,5.0,1.0,3,1,0.013,"[144.174, 144.174, 115.265, 115.265, 99.346, 99.346, 87.432, 87.432, 86.02, 77.684]","{(-0.87, 0.0, -11.73), (9.39, 0.0, -4.84), (-11.14, 0.0, -6.44), (0.04, 10.73, -5.59), (-0.04, 10.73, 5.59), (-0.8, -0.0, -10.73), (-10.23, 10.73, -0.3), (10.23, 10.73, 0.3)}"
1971,424558.cif,Fe2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Na4,5.0,1.0,3,1,0.057,"[162.882, 153.805, 105.278, 99.997, 99.114, 97.562, 94.491, 90.642, 83.765, 72.896]","{(10.63, -1.09, -6.6), (5.5, 9.38, -3.9), (4.19, 8.08, 7.57), (-5.9, 9.72, 3.21), (4.32, 8.31, 7.14), (5.17, 8.76, 7.89), (-5.43, 10.56, -9.01), (0.54, 0.55, -10.95), (5.04, 8.53, 8.32), (10.3, -1.71, 5.19)}"
1972,424558.cif,Fe2+:8.000 H1+:8.000 Na1+:40.000 O2-:32.000,Na6,5.0,1.0,3,1,0.021,"[155.121, 155.121, 106.248, 106.248, 98.413, 98.413, 92.258, 92.252, 84.094, 80.77]","{(9.42, -0.0, 5.89), (4.54, 10.47, -8.45), (-5.13, 10.47, -2.7), (-10.32, 0.0, -6.46), (-0.65, 0.0, -12.22), (8.83, 0.0, -5.26), (5.13, 10.47, 2.7), (-4.54, 10.47, 8.45)}"
1973,424960.cif,F1-:8.000 Mn2+:0.999 Mn3+:2.001 Na1+:12.000 O2-:24.000 S6+:6.000,Na4,5.0,1.0,3,1,0.038,"[180.0, 140.959, 113.26, 111.014, 98.667, 92.682, 91.656, 88.814, 87.243, 68.592]","{(-0.69, 7.53, -4.01), (4.31, 8.78, -0.36), (3.13, 2.85, -9.52), (1.92, 11.23, 2.88), (3.1, 8.39, 5.18), (4.49, -5.27, -6.63), (10.67, -6.87, -0.7), (5.49, 5.93, 1.93), (8.13, 4.09, -5.87), (4.46, 0.27, 8.06)}"
1975,425176.cif,B3+:8.000 Na1+:40.000 O2-:128.000 S6+:32.000,Na10,5.0,1.0,3,1,0.026,"[156.563, 135.569, 122.1, 111.346, 100.848, 90.825, 87.977, 86.371, 86.325, 81.917]","{(8.17, -0.36, 6.33), (9.65, 2.66, -2.27), (5.52, -11.91, 4.11), (9.15, 5.1, -1.05), (-7.41, -5.74, 3.23), (3.83, 10.42, 3.11), (-7.9, -3.3, 4.46), (2.84, 4.96, 10.5), (-0.3, -4.15, 9.5), (-4.75, 5.81, 5.45)}"
1976,425418.cif,H1+:52.000 In3+:12.000 Na1+:4.000 O2-:76.000 P3+:20.000,H10,5.0,1.0,1,1,0.02,"[146.637, 143.341, 129.792, 119.643, 116.994, 71.156, 69.94, 69.347, 65.757, 49.564]","{(-1.28, -3.54, -11.77), (-5.34, -0.28, -1.27), (1.76, 7.63, -8.58), (-2.65, 11.28, 0.49), (-6.54, -2.45, -8.5), (2.61, 10.19, -2.77), (-1.88, 4.47, -5.9), (-0.67, 6.63, 1.33), (-1.03, 7.03, -0.09), (-2.29, 10.89, 1.92)}"
1977,425418.cif,H1+:52.000 In3+:12.000 Na1+:4.000 O2-:76.000 P3+:20.000,H11,5.0,1.0,1,1,0.014,"[158.86, 130.738, 130.196, 113.597, 77.044, 70.519, 69.769, 65.858, 65.001, 64.799]","{(-4.57, -0.96, 2.84), (-7.69, 5.08, 5.49), (0.87, 0.65, 14.32), (4.09, 5.68, -2.02), (2.88, 2.65, 5.46), (5.98, 2.73, 1.51), (12.65, 1.25, 6.81), (-2.67, -3.91, 6.37), (6.01, -3.38, 2.8), (9.55, 1.17, 10.76)}"
1978,425628.cif,F1-:8.000 Fe3+:4.000 Na1+:4.000 O2-:24.000 P5+:8.000,Na1,5.0,1.0,3,1,0.033,"[168.725, 140.237, 121.628, 104.916, 103.999, 100.76, 97.031, 86.359, 70.895, 68.832]","{(1.72, 9.56, 1.61), (5.28, -5.59, 5.62), (-6.52, 4.67, 4.76), (10.11, -0.5, -1.09), (-2.91, -9.01, 6.26), (-6.97, -3.75, -3.07), (9.46, 4.56, -6.86), (-2.46, -0.59, 14.09), (-6.31, -8.81, 2.7), (-1.69, 9.76, -1.95)}"
1980,426002.cif,F1-:28.000 H1+:8.000 Na1+:4.000 O2-:4.000 Sb3+:8.000,Sb2,5.0,3.0,5,5,0.245,"[154.119, 151.14, 114.797, 88.315, 84.318, 79.875, 78.907, 78.884, 75.747, 75.043]","{(2.39, -3.89, -5.73), (5.11, -2.62, -1.62), (-7.01, 8.14, -3.1), (-7.05, 8.5, -3.54), (1.71, -6.34, -1.72), (4.39, -4.72, 1.95), (1.09, 3.67, -6.27), (-6.43, -1.51, 1.0), (4.43, -5.08, 2.39), (-5.71, 0.59, -2.57)}"
1981,426451.cif,K1+:4.000 Na1+:8.000 Ni2+:4.000 Ni3+:4.000 O2-:16.000,Na1,5.0,1.0,3,1,0.013,"[138.912, 138.573, 127.727, 121.621, 98.696, 93.583, 92.264, 92.235, 76.52, 70.239]","{(1.53, 0.49, -8.96), (1.52, 0.49, -8.92), (9.35, 0.23, -5.3), (1.61, 0.51, -9.46), (1.62, 0.52, -9.49), (-8.29, 0.23, -3.86), (1.19, -10.03, -5.75), (-0.89, -10.57, 3.5), (-8.71, -10.32, -0.15), (9.02, -10.28, -2.13)}"
1982,426451.cif,K1+:4.000 Na1+:8.000 Ni2+:4.000 Ni3+:4.000 O2-:16.000,Na2,5.0,1.0,3,1,0.019,"[143.418, 123.401, 121.843, 121.346, 109.5, 94.738, 87.306, 84.543, 66.647, 65.619]","{(-9.31, -11.63, -0.99), (0.73, -10.06, -5.99), (-8.52, 0.93, -3.53), (-0.69, -12.52, 2.57), (-1.51, -2.49, 8.5), (-1.52, -2.52, 8.59), (1.51, 2.5, -8.53), (1.53, 2.53, -8.62), (-10.14, -1.63, 5.03), (-9.34, 10.96, 2.4)}"
1991,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na3,5.0,1.0,3,1,0.048,"[170.265, 135.186, 121.091, 109.226, 103.645, 96.938, 95.256, 87.019, 75.67, 73.889]","{(9.02, -7.63, 9.36), (-5.48, -7.57, 1.86), (6.68, -4.78, -7.88), (11.03, -3.25, -1.95), (-6.77, -8.29, -4.75), (3.38, -9.88, -3.18), (-3.48, -3.19, -9.45), (-6.61, -1.36, 8.46), (-10.96, -2.89, 2.53), (-12.25, -3.61, -4.08)}"
1992,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na4,5.0,1.0,3,1,0.033,"[159.968, 132.315, 117.807, 112.743, 104.904, 104.318, 96.765, 80.276, 78.919, 63.211]","{(0.17, -5.71, 5.6), (2.72, 4.88, 7.76), (7.29, -7.61, 6.29), (6.91, -1.01, -8.21), (2.34, -11.7, -1.54), (-11.03, 3.17, -1.3), (-13.57, -7.43, -3.46), (-6.08, 7.26, 6.53), (-1.89, 1.37, -9.44), (-9.01, 3.27, -10.14)}"
1993,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na10,5.0,1.0,3,1,0.06,"[150.692, 137.911, 116.943, 111.076, 110.634, 102.017, 92.596, 80.793, 79.117, 59.123]","{(11.45, 1.14, -2.2), (-0.76, -5.48, 5.26), (-3.85, -7.59, -5.05), (-7.16, 8.33, 0.29), (6.23, -6.63, -7.03), (2.92, 9.28, -1.69), (-2.25, 1.58, 11.41), (-7.46, -6.19, 6.58), (14.54, 3.25, 8.11), (9.62, 9.99, -3.01)}"
2006,429802.cif,H1+:16.000 Na1+:8.000 O2-:56.000 Se4+:16.000 Zn2+:12.000,Zn1,5.0,2.0,4,2,0.1,"[164.688, 130.098, 127.974, 102.832, 101.338, 95.762, 93.245, 90.332, 86.187, 69.01]","{(-0.1, -4.59, -6.03), (-4.2, 1.34, -5.91), (3.83, -6.89, 0.25), (-2.46, -1.71, -6.64), (-5.25, -4.83, -5.13), (0.13, -1.04, 8.84), (1.87, -4.09, 8.12), (-4.86, -4.92, 3.34), (-8.95, 1.02, 3.46), (-2.89, -7.72, -4.52)}"
2012,430195.cif,Na1+:54.000 O2-:126.000 Si4+:36.000 Yb3+:18.000,Na7,5.0,1.0,3,1,0.063,"[171.972, 161.085, 111.057, 110.604, 109.39, 107.879, 83.391, 76.962, 73.865, 61.803]","{(-10.18, 0.44, 0.82), (-2.21, -1.07, 12.68), (-1.59, 6.82, -4.86), (-9.51, -5.31, -5.3), (9.29, -8.04, 4.9), (1.31, -6.53, -6.96), (-1.94, -2.96, 11.32), (-1.18, 2.96, -9.62), (8.87, -4.18, 9.65), (-0.92, 1.07, -10.98)}"
2013,430195.cif,Na1+:54.000 O2-:126.000 Si4+:36.000 Yb3+:18.000,Na8,5.0,1.0,3,1,0.057,"[166.73, 125.451, 122.568, 108.24, 107.86, 103.521, 79.84, 68.519, 67.244, 61.784]","{(6.51, 9.32, 0.39), (-0.08, -2.42, 7.48), (-0.38, 6.86, 4.08), (7.01, -7.35, 6.48), (9.6, -5.41, 1.94), (3.94, 1.52, 13.64), (4.21, -1.9, 8.33), (6.8, 0.03, 3.79), (9.58, 0.45, -6.77), (-0.35, 1.0, 12.79)}"
2015,430527.cif,H1+:16.000 K1+:4.000 Na1+:4.000 O2-:44.000 V4+:16.000,V1,5.0,4.0,4,5,0.313,"[141.407, 138.374, 110.996, 110.451, 110.261, 107.854, 91.536, 81.135, 81.089, 79.706]","{(2.12, -3.21, 5.56), (-0.3, 6.59, -0.31), (1.52, 3.54, 5.31), (0.01, 6.36, -0.41), (-0.21, 7.11, -0.04), (-4.08, 0.73, 7.45), (5.98, 3.16, -1.93), (-5.59, 3.55, 1.74), (7.41, -0.18, 3.51), (0.1, 6.88, -0.13)}"
2016,430527.cif,H1+:16.000 K1+:4.000 Na1+:4.000 O2-:44.000 V4+:16.000,V2,5.0,4.0,4,5,0.313,"[140.058, 137.928, 111.759, 110.365, 110.035, 109.305, 90.034, 80.816, 80.77, 80.584]","{(-5.57, -3.57, 1.73), (-3.55, -0.86, 7.47), (-0.03, 6.59, 0.43), (-0.01, -6.9, -0.35), (-2.04, 3.87, -5.31), (0.04, 7.05, 0.43), (0.05, -6.44, -0.35), (-7.57, 0.65, -3.97), (5.58, -3.22, -1.69), (2.04, 2.82, 6.13)}"
2027,432023.cif,Cu2+:24.000 K1+:0.560 Na1+:15.440 O2-:104.000 S6+:24.000,Cu1,5.0,2.0,4,1,0.129,"[170.299, 164.387, 98.673, 96.933, 96.5, 95.509, 93.009, 87.22, 83.316, 77.538]","{(4.2, 0.0, -6.58), (-6.14, 6.77, -1.48), (5.61, 7.74, 5.54), (2.84, -6.77, -4.98), (-7.5, 0.0, 0.13), (-1.93, -2.37, 6.91), (4.48, -1.4, 6.58), (0.27, 7.74, -1.81), (3.96, 2.37, -6.02), (-2.17, 0.0, 7.48)}"
2028,432023.cif,Cu2+:24.000 K1+:0.560 Na1+:15.440 O2-:104.000 S6+:24.000,Cu2,5.0,2.0,4,1,0.066,"[175.205, 146.212, 107.176, 106.553, 93.509, 93.371, 92.935, 91.226, 86.359, 82.519]","{(5.09, -5.94, -7.12), (-3.79, -4.94, -4.55), (7.56, 0.43, -0.83), (4.31, 4.59, -4.88), (-1.65, -6.11, 4.99), (4.8, 5.49, -1.76), (0.32, -0.64, 8.16), (-2.14, -7.01, 1.87), (-6.54, 0.12, -5.48), (-4.57, 5.6, -2.31)}"
2029,432023.cif,Cu2+:24.000 K1+:0.560 Na1+:15.440 O2-:104.000 S6+:24.000,Cu3,5.0,2.0,4,1,0.095,"[174.685, 145.71, 116.789, 97.481, 92.952, 92.941, 92.367, 91.341, 84.641, 84.272]","{(0.45, -4.52, -6.53), (-2.41, 6.18, 4.51), (8.62, -1.58, 0.22), (-2.28, -5.36, -4.65), (6.17, 4.25, -1.1), (-4.72, 0.47, -5.97), (4.84, -6.24, 1.37), (0.31, 7.02, 2.64), (1.78, 5.97, -9.0), (-6.19, 1.52, 5.66)}"
2037,4339.cif,Na1+:6.000 O2-:24.000 Si4+:6.000 Zn2+:9.000,Na1,5.0,1.0,3,1,0.055,"[162.288, 158.233, 115.747, 112.936, 103.586, 102.462, 86.813, 86.089, 71.476, 56.351]","{(-5.78, 6.8, 7.13), (-1.77, -1.94, 7.16), (-3.51, -4.89, -9.54), (-4.49, 4.85, 6.06), (6.93, -6.24, -7.31), (-6.23, 1.9, -10.64), (11.27, 0.62, 2.62), (7.26, 9.36, 2.59), (8.22, -8.2, -8.38), (-3.18, 10.71, 0.36)}"
2038,4362.cif,Cu2+:2.000 K1+:2.000 Na1+:2.000 O2-:20.000 Si4+:8.000,Cu1,5.0,2.0,4,1,0.117,"[177.856, 167.343, 99.834, 96.004, 94.738, 92.768, 92.596, 87.157, 85.779, 82.877]","{(3.1, -6.7, -3.03), (1.94, -5.98, -4.38), (-1.96, -0.75, 7.57), (-5.31, -4.99, -5.08), (5.28, -1.74, 8.28), (8.01, -1.15, 1.22), (3.25, -5.83, -3.99), (0.38, -7.28, 4.03), (1.79, -6.85, -3.42), (-8.18, -6.44, 2.93)}"
2045,47105.cif,Cu1+:2.000 K1+:2.000 Na1+:4.000 O2-:4.000,K1,5.0,1.0,4,1,0.04,"[149.037, 149.037, 85.917, 85.917, 85.917, 85.917, 74.52, 74.52, 74.52, 74.52]","{(0.0, 0.0, -18.72), (8.19, 8.19, 0.0), (8.19, 0.0, -9.36), (0.0, -8.19, 9.36), (-8.19, 8.19, 0.0), (0.0, 0.0, 18.72), (-8.19, 0.0, -9.36), (0.0, 8.19, 9.36)}"
2046,47177.cif,K1+:4.000 Na1+:4.000 O2-:12.000 Ti4+:4.000,Na1,5.0,1.0,3,1,0.006,"[151.474, 121.897, 119.052, 119.052, 104.265, 104.265, 92.287, 92.287, 73.788, 73.788]","{(-1.46, -8.99, -2.0), (8.53, -4.5, 2.01), (-8.53, -4.5, -2.01), (0.6, 4.5, 10.5), (-9.44, 0.0, 10.11), (-0.6, 4.5, -10.5), (-1.51, 8.99, 1.62), (-1.46, 8.99, -2.0), (7.66, -0.0, 10.5), (-1.51, -8.99, 1.62)}"
2047,47177.cif,K1+:4.000 Na1+:4.000 O2-:12.000 Ti4+:4.000,Ti1,5.0,4.0,4,4,0.132,"[162.573, 127.035, 116.481, 116.481, 98.714, 98.714, 90.968, 90.968, 81.257, 81.257]","{(-6.96, 0.0, 5.58), (1.51, -6.74, 1.56), (-6.35, -3.37, -1.5), (-5.69, 0.0, -5.85), (-1.46, 6.74, 1.17), (0.85, 3.37, 5.91), (-1.46, -6.74, 1.17), (6.35, -3.37, 1.5), (-0.85, 3.37, -5.91), (1.51, 6.74, 1.56)}"
2048,48195.cif,H1+:20.000 Na1+:4.000 O2-:16.000 Si4+:2.000,Na1,5.0,1.0,3,1,0.03,"[165.512, 131.117, 110.879, 108.409, 107.278, 103.704, 94.692, 83.368, 83.039, 63.985]","{(-3.35, -8.06, 4.75), (-1.03, 7.65, 6.69), (4.82, -7.57, 9.8), (-6.52, 5.12, 1.21), (-10.37, -3.75, -3.7), (-3.19, -9.51, -4.99), (1.65, 5.62, 6.26), (-0.52, -11.54, -5.42), (-10.52, -2.31, 6.03), (-5.03, 0.22, 11.51)}"
2049,48195.cif,H1+:20.000 Na1+:4.000 O2-:16.000 Si4+:2.000,Na2,5.0,1.0,3,1,0.008,"[166.025, 160.665, 105.837, 103.615, 95.342, 93.342, 88.969, 88.688, 87.22, 83.016]","{(-2.71, -5.91, 7.1), (-7.35, 1.79, -6.71), (-1.39, -5.23, -7.85), (-7.74, 2.53, -7.89), (-4.06, -11.22, -1.83), (-10.01, -4.2, -0.69), (-6.73, 8.47, 1.38), (-9.0, 1.74, 8.58), (-7.68, 2.41, -6.37), (-8.08, 3.16, -7.56)}"
2052,49027.cif,Li1+:2.000 Na1+:6.000 O2-:10.000 W6+:2.000,Li1,5.0,1.0,2,1,0.027,"[170.823, 169.143, 105.462, 101.023, 97.163, 96.465, 94.135, 83.633, 81.674, 74.722]","{(-4.94, -0.07, -7.49), (-4.85, -0.65, -7.39), (2.3, -5.69, 3.18), (5.45, -5.92, -5.25), (5.43, 0.66, 6.96), (-8.01, -0.42, 1.04), (2.94, 0.08, -8.36), (-5.58, -5.85, 4.05), (3.0, 6.09, 3.95), (5.51, 0.09, 7.06)}"
2054,49624.cif,Na1+:16.000 O2-:12.000 Sn2+:4.000,Na2,5.0,1.0,3,1,0.038,"[165.581, 153.38, 102.222, 99.98, 96.829, 96.811, 95.607, 95.446, 89.542, 73.447]","{(-6.73, 8.4, 4.28), (3.99, -8.2, 6.26), (-4.35, 9.0, -8.51), (4.98, -7.59, 6.15), (-5.34, 8.4, -8.41), (-11.73, 1.41, 7.25), (6.69, 8.4, -3.99), (-0.69, 0.81, 11.77), (9.99, -0.6, 3.19), (5.3, 8.4, 8.7)}"
2055,49624.cif,Na1+:16.000 O2-:12.000 Sn2+:4.000,Na3,5.0,1.0,3,1,0.025,"[167.877, 162.65, 105.141, 99.404, 96.598, 95.296, 93.985, 93.79, 81.002, 75.286]","{(-5.3, 7.72, 4.26), (11.06, 0.6, 4.55), (-4.67, 7.12, -7.19), (-6.69, 7.72, -8.39), (-6.73, -7.72, -8.68), (5.03, -7.73, 6.27), (-5.34, -7.72, 3.97), (7.05, -8.33, 7.48), (-0.69, 0.61, -10.4), (-9.32, -1.21, 7.19)}"
2059,50610.cif,Bi3+:2.000 Na1+:10.000 O2-:28.000 P5+:8.000,Na2,5.0,1.0,3,1,0.026,"[164.994, 158.279, 108.222, 101.35, 98.158, 86.331, 84.37, 84.336, 80.532, 79.164]","{(5.65, 4.22, 5.1), (6.18, -2.6, 6.41), (4.11, -3.31, 9.95), (-3.95, -3.0, 9.99), (8.29, -0.99, -0.42), (-4.33, 7.91, 8.35), (6.03, -6.69, 6.74), (7.77, 5.83, -1.73), (-0.15, 10.23, -2.01), (3.97, -7.4, 10.27)}"
2060,50667.cif,Na1+:18.000 O2-:70.000 V4+:18.004 V5+:9.996,V1,5.0,4.0,4,5,0.302,"[149.78, 136.353, 111.944, 111.242, 109.664, 100.492, 91.169, 87.065, 80.317, 79.718]","{(-0.36, 6.13, -1.31), (-5.76, 2.79, -3.13), (-1.83, -1.93, -7.95), (3.25, -4.0, -4.22), (-8.09, -0.2, 1.7), (-3.81, -2.93, 5.01), (0.12, -7.65, 0.2), (0.93, -6.98, 0.62), (0.45, 6.79, -0.88), (4.72, 4.06, 2.42)}"
2061,50667.cif,Na1+:18.000 O2-:70.000 V4+:18.004 V5+:9.996,V2,5.0,4.0,4,5,0.301,"[148.038, 137.071, 111.291, 111.223, 110.965, 100.999, 89.198, 88.407, 80.073, 79.694]","{(1.91, 1.91, 7.92), (-0.05, 7.57, -0.3), (-5.66, 2.87, -2.96), (0.36, 6.88, -0.84), (3.14, -4.09, -4.37), (0.26, -6.21, 1.13), (-8.13, 0.06, 1.99), (-3.7, -2.8, 5.25), (0.67, -6.9, 0.59), (4.79, 4.03, 2.42)}"
2062,50667.cif,Na1+:18.000 O2-:70.000 V4+:18.004 V5+:9.996,V3,5.0,4.0,4,5,0.285,"[143.882, 141.906, 111.162, 110.432, 106.565, 105.456, 89.788, 85.296, 83.979, 78.293]","{(-0.02, -6.47, 0.11), (2.59, -3.74, -4.87), (2.47, 0.71, 7.87), (5.36, -3.46, 2.44), (7.92, -0.67, -2.43), (-2.96, -3.04, 5.37), (-0.08, -7.21, -0.05), (-0.13, -7.14, 0.05), (5.09, 3.43, 2.89), (0.03, -6.54, 0.0)}"
2066,50764.cif,Cr3+:1.712 Na1+:1.704 O2-:16.000 Ti4+:6.288,Na1,5.0,1.0,3,1,0.012,"[132.501, 132.501, 89.593, 89.593, 72.061, 70.95, 67.17, 67.17, 65.329, 65.329]","{(5.75, 0.0, -4.01), (10.42, -0.0, 1.45), (-5.21, 5.75, -0.73), (0.54, 5.75, -4.74), (5.21, 5.75, 0.73), (-0.54, 5.75, 4.74), (4.67, -0.0, 5.47)}"
2069,5458.cif,H1+:36.000 Na1+:4.000 O2-:20.000,Na1,5.0,1.0,3,1,0.009,"[172.138, 121.118, 121.118, 117.361, 96.091, 96.091, 87.96, 87.96, 87.771, 84.382]","{(4.93, -8.85, -4.36), (-4.93, -8.85, 4.36), (6.45, 0.0, -8.52), (-4.2, 8.25, -5.33), (-0.0, -10.49, 0.0), (4.98, 0.0, 10.85), (4.2, 8.25, 5.33), (14.85, 0.0, 2.13), (0.73, 6.62, -9.68), (-0.73, 6.62, 9.68)}"
2071,55274.cif,H1+:4.000 Mg2+:12.000 Na1+:4.000 O2-:48.000 Si4+:16.000,Mg4,5.0,2.0,3,2,0.066,"[178.015, 146.377, 115.487, 111.488, 91.805, 91.541, 88.367, 86.979, 86.939, 66.328]","{(4.35, -6.02, 4.47), (-4.11, -6.33, -4.64), (-6.05, -3.97, -6.63), (-2.96, 2.69, -9.52), (7.43, 0.65, 1.58), (3.41, -6.09, -2.81), (-2.61, -3.45, -5.56), (-7.55, -6.85, -5.71), (8.0, 3.45, -6.61), (-3.18, -6.26, 2.64)}"
2074,56899.cif,Na1+:2.000 O2-:22.000 V3+:6.000 V4+:6.000,V2,5.0,4.0,4,5,0.211,"[180.0, 120.007, 120.007, 119.98, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]","{(-5.65, -3.26, 2.81), (5.65, -3.26, -2.81), (-5.65, 3.26, -2.81), (7.53, -0.0, 0.0), (0.0, -6.52, 2.82), (0.0, -0.0, 8.44), (-0.0, 6.52, 2.82), (-3.77, -6.52, 0.0), (5.65, 3.26, 2.81), (-3.77, 6.52, 0.0)}"
2075,59249.cif,Mg2+:12.000 Na1+:12.000 O2-:48.000 P5+:12.000,Mg1,5.0,2.0,3,2,0.054,"[164.666, 163.781, 113.797, 101.18, 94.054, 92.201, 89.341, 87.415, 86.767, 81.506]","{(3.33, 7.48, 2.02), (5.25, 4.49, -4.6), (1.94, -2.94, -6.51), (5.11, 4.42, -4.52), (-5.28, 7.79, 2.69), (-5.15, -4.42, 4.59), (-5.3, -4.5, 4.67), (-6.51, -2.55, -5.93), (3.3, -4.81, 4.01), (-8.44, 0.44, 0.69)}"
2076,59249.cif,Mg2+:12.000 Na1+:12.000 O2-:48.000 P5+:12.000,Mg3,5.0,2.0,3,2,0.052,"[169.265, 163.638, 104.94, 99.468, 95.975, 95.077, 88.464, 87.49, 85.526, 85.245]","{(4.97, -5.32, -4.43), (7.93, 0.4, -0.6), (-2.59, 7.34, -2.52), (5.56, -1.93, 6.65), (-2.92, -5.15, -4.04), (-4.96, 5.01, 4.74), (5.3, 7.17, -2.91), (-5.08, 4.6, 4.41), (5.09, -4.91, -4.11), (-2.45, -2.17, 6.72)}"
2081,59321.cif,As5+:8.000 Na1+:16.000 O2-:36.000 Ti4+:4.000,Na3,5.0,1.0,3,1,0.055,"[138.999, 129.25, 115.474, 105.896, 105.896, 105.527, 100.358, 100.358, 66.989, 66.989]","{(-1.74, 0.0, -6.85), (-5.61, 8.39, 6.18), (1.86, 0.0, 12.7), (13.08, 0.0, 0.33), (-1.8, -0.48, -9.77), (1.8, -0.48, 9.77), (5.61, 8.39, -6.18), (-7.41, 4.52, -3.59), (0.0, 13.38, -0.0), (7.41, 4.52, 3.59)}"
2082,59321.cif,As5+:8.000 Na1+:16.000 O2-:36.000 Ti4+:4.000,Na4,5.0,1.0,3,1,0.061,"[130.549, 128.954, 115.811, 113.641, 107.957, 107.957, 97.863, 97.863, 64.59, 64.59]","{(-4.47, 0.0, 5.37), (0.0, 14.19, 0.0), (0.23, 0.0, -13.32), (-5.92, 8.26, -5.77), (5.92, 8.26, 5.77), (-2.35, 3.0, 9.35), (8.27, -2.93, -3.58), (-8.27, -2.93, 3.58), (12.07, 0.0, -1.78), (2.35, 3.0, -9.35)}"
2083,59345.cif,Na1+:2.000 O2-:10.000 V4+:2.000 V5+:2.000,V1,5.0,4.0,4,5,0.285,"[147.108, 140.869, 110.035, 108.427, 108.427, 102.862, 92.155, 92.155, 77.743, 77.743]","{(3.72, 3.66, 3.83), (-0.12, 0.0, 7.23), (0.0, 7.86, -0.0), (-4.0, 4.38, 2.77), (0.43, 0.0, -5.96), (-0.28, 0.18, 6.59), (7.87, 0.0, 1.69), (0.28, 0.18, -6.59), (4.0, 4.38, -2.77), (-3.72, 3.66, -3.83)}"
2084,59369.cif,Co2+:14.000 Na1+:8.000 O2-:48.000 P5+:12.000,Co2,5.0,2.0,4,8,0.13,"[163.557, 119.321, 118.725, 108.005, 105.783, 103.115, 102.78, 77.021, 75.386, 60.942]","{(2.08, -6.1, -6.53), (-3.76, -5.59, -3.06), (6.16, 6.5, -0.74), (7.12, -0.55, -3.54), (-1.98, -5.9, 6.79), (2.9, 0.64, 6.11), (7.0, -6.17, 1.92), (-6.9, -5.83, -1.66), (3.02, 6.26, 0.65), (-2.94, 1.16, 9.59)}"
2087,60000.cif,F1-:72.000 Na1+:12.000 Sb3+:20.000,Sb1,5.0,3.0,5,5,0.207,"[158.141, 147.973, 109.518, 85.279, 84.428, 82.796, 81.616, 76.326, 75.546, 73.322]","{(1.02, 4.74, -4.84), (-5.49, -2.83, -1.76), (-5.67, 2.92, 3.68), (-5.64, 2.12, 3.52), (0.79, -6.6, -1.69), (-6.04, 1.28, -0.71), (7.86, -3.15, -5.82), (-5.09, -2.0, 2.48), (1.6, -0.18, -6.04), (7.88, -3.95, -5.98)}"
2090,60964.cif,Na1+:4.000 Ni2+:16.000 O2-:48.000 P5+:12.000,Ni2,5.0,2.0,4,8,0.04,"[166.144, 166.144, 102.228, 102.228, 99.172, 99.172, 91.599, 91.599, 81.309, 77.038]","{(0.0, -3.51, 6.12), (0.0, -8.22, 0.21), (-7.0, 4.25, 0.06), (0.0, -8.7, 0.22), (-7.0, -0.94, -5.83), (-7.0, 0.94, 5.83), (-7.0, -4.25, -0.06), (0.0, -4.9, -5.56)}"
2091,61045.cif,H1+:4.000 Na1+:4.000 O2-:4.000,Na1,5.0,1.0,3,1,0.016,"[164.84, 164.84, 97.574, 97.574, 97.574, 97.574, 89.055, 89.055, 88.957, 88.957]","{(-8.99, 0.0, 8.99), (0.0, -11.56, 0.0), (0.0, -5.78, -8.99), (8.99, 5.78, 0.0), (-0.0, 11.56, 0.0), (8.99, -0.0, 8.99), (0.0, -5.78, 8.99), (-8.99, 5.78, 0.0)}"
2092,61046.cif,H1+:4.000 Na1+:4.000 O2-:4.000,Na1,5.0,1.0,3,1,0.018,"[164.994, 164.994, 97.498, 97.498, 97.498, 97.498, 89.123, 89.123, 88.923, 88.923]","{(-8.86, 0.0, 8.87), (0.0, -11.46, 0.0), (0.0, -5.73, -8.87), (8.86, 5.73, 0.0), (-0.0, 11.46, 0.0), (8.86, 0.0, 8.87), (0.0, -5.73, 8.87), (-8.86, 5.73, 0.0)}"
2093,61050.cif,Mn4+:6.000 Na1+:4.000 O2-:14.000,Na1,5.0,1.0,3,1,0.047,"[154.211, 143.216, 125.916, 120.997, 101.888, 90.481, 89.662, 89.089, 84.79, 64.697]","{(-3.51, -1.82, -8.59), (-7.42, 4.9, -0.15), (-3.56, -1.97, -10.76), (-3.86, -1.63, -10.43), (-3.2, -2.16, -8.92), (9.03, 2.83, -8.61), (2.49, 6.87, -8.46), (-1.07, 13.4, 1.82), (3.03, -5.86, -8.74), (5.17, 9.7, 2.0)}"
