,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles
11311,426706.cif,In3+:12.000 Na1+:4.000 S2-:20.000,In4,6.0,3.0,5,3,0.054,"[180.0, 180.0, 180.0, 94.675, 94.675, 94.669, 94.669, 94.008, 94.008, 85.992, 85.992, 85.331, 85.331, 85.331, 85.331]"
11313,426747.cif,H1+:48.000 Na1+:12.000 O2-:96.000 P5+:24.000 Pr3+:4.000,Na4,6.0,1.0,3,1,0.052,"[170.787, 163.884, 160.068, 104.466, 101.157, 98.511, 96.477, 94.893, 89.948, 85.503, 84.808, 84.721, 83.708, 80.985, 79.578]"
11314,426747.cif,H1+:48.000 Na1+:12.000 O2-:96.000 P5+:24.000 Pr3+:4.000,Na2,6.0,1.0,3,1,0.051,"[170.716, 164.84, 146.689, 113.335, 107.836, 107.512, 99.834, 98.598, 98.054, 82.594, 81.686, 80.497, 78.358, 65.323, 62.896]"
11315,426747.cif,H1+:48.000 Na1+:12.000 O2-:96.000 P5+:24.000 Pr3+:4.000,Na3,6.0,1.0,3,1,0.035,"[180.0, 180.0, 180.0, 98.772, 98.772, 95.049, 95.049, 94.014, 94.014, 85.986, 85.986, 84.951, 84.951, 81.228, 81.228]"
11316,426748.cif,H1+:48.000 Na1+:12.000 Nd3+:4.000 O2-:96.000 P5+:24.000,Na4,6.0,1.0,3,1,0.038,"[169.965, 162.882, 162.364, 104.146, 103.279, 98.135, 96.171, 93.824, 87.518, 86.761, 85.613, 84.687, 84.664, 83.2, 75.753]"
11317,426748.cif,H1+:48.000 Na1+:12.000 Nd3+:4.000 O2-:96.000 P5+:24.000,Na2,6.0,1.0,3,1,0.05,"[170.895, 165.195, 148.233, 110.922, 108.972, 106.876, 100.346, 99.433, 97.926, 83.863, 82.502, 81.298, 77.848, 65.052, 61.946]"
11318,426748.cif,H1+:48.000 Na1+:12.000 Nd3+:4.000 O2-:96.000 P5+:24.000,Na3,6.0,1.0,3,1,0.031,"[180.0, 180.0, 180.0, 97.915, 97.915, 95.187, 95.187, 93.911, 93.911, 86.089, 86.089, 84.813, 84.813, 82.085, 82.085]"
11319,426776.cif,B3+:20.000 Cs1+:2.000 H1+:8.000 Na1+:2.000 O2-:36.000,Na1,6.0,1.0,3,1,0.073,"[165.443, 142.495, 136.344, 124.848, 120.724, 104.182, 99.021, 93.48, 93.405, 88.671, 87.696, 84.146, 68.875, 57.003, 50.036]"
11320,426907.cif,Na1+:8.000 P4+:4.000 S2-:12.000,Na1,6.0,1.0,3,1,0.006,"[174.384, 169.389, 169.389, 102.181, 95.037, 95.037, 91.805, 91.805, 89.095, 89.095, 86.566, 86.566, 85.434, 84.664, 84.664]"
11321,426907.cif,Na1+:8.000 P4+:4.000 S2-:12.000,Na2,6.0,1.0,3,1,0.01,"[170.13, 170.13, 164.493, 102.633, 102.31, 102.31, 97.597, 97.597, 88.929, 87.444, 87.444, 84.664, 84.664, 71.053, 71.053]"
11324,427052.cif,C4+:16.000 H1+:48.000 N3-:32.000 Na1+:16.000 O2-:16.000,Na1,6.0,1.0,3,1,0.049,"[176.03, 171.152, 157.865, 109.597, 98.633, 97.678, 94.284, 92.35, 89.96, 89.232, 86.158, 86.112, 85.584, 84.244, 69.659]"
11325,427114.cif,I7+:2.000 Na1+:2.000 O2-:12.000 Pb2+:4.000,I1,6.0,7.0,5,7,0.102,"[180.0, 180.0, 180.0, 93.279, 93.279, 90.521, 90.521, 90.223, 90.218, 89.782, 89.777, 89.479, 89.479, 86.721, 86.721]"
11326,427114.cif,I7+:2.000 Na1+:2.000 O2-:12.000 Pb2+:4.000,Na1,6.0,1.0,3,1,0.029,"[180.0, 180.0, 180.0, 95.584, 95.578, 95.371, 95.371, 93.951, 93.951, 86.049, 86.049, 84.629, 84.629, 84.422, 84.416]"
11327,427115.cif,I7+:4.000 Na1+:4.000 O2-:24.000 Pb2+:8.000,I1,6.0,7.0,5,7,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
11328,427115.cif,I7+:4.000 Na1+:4.000 O2-:24.000 Pb2+:8.000,Na1,6.0,1.0,3,1,0.0,"[180.0, 180.0, 180.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]"
11330,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,Na1,6.0,1.0,3,1,0.022,"[174.268, 160.891, 157.087, 114.017, 99.869, 96.973, 95.008, 88.39, 88.16, 87.576, 87.335, 86.922, 84.9, 79.677, 72.746]"
11331,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,Na3,6.0,1.0,3,1,0.014,"[178.015, 169.899, 168.014, 97.516, 95.682, 94.416, 93.537, 92.935, 90.802, 88.613, 87.57, 87.409, 86.13, 83.096, 81.917]"
11333,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,V1,6.0,5.0,4,5,0.288,"[165.535, 165.128, 156.177, 107.158, 99.503, 98.146, 95.883, 94.594, 87.547, 86.853, 81.576, 81.182, 80.34, 80.078, 78.34]"
11334,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,V2,6.0,5.0,4,5,0.317,"[173.934, 156.549, 154.502, 103.103, 102.991, 99.468, 98.934, 94.807, 91.519, 88.201, 81.703, 80.078, 76.638, 76.426, 75.901]"
11335,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,V3,6.0,5.0,4,5,0.329,"[174.326, 155.203, 154.555, 103.121, 102.797, 100.148, 99.66, 95.382, 89.977, 88.98, 80.973, 80.526, 76.385, 75.771, 75.676]"
11336,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,V4,6.0,5.0,4,5,0.334,"[175.205, 155.727, 155.053, 103.598, 102.058, 101.683, 100.673, 91.559, 90.218, 84.336, 83.881, 81.222, 77.977, 77.719, 74.502]"
11337,427324.cif,H1+:36.000 Na1+:6.000 O2-:46.000 V5+:10.000,V5,6.0,5.0,4,5,0.328,"[173.988, 156.036, 154.343, 104.259, 103.203, 100.673, 99.59, 92.046, 91.06, 84.681, 82.224, 81.64, 77.702, 77.579, 74.473]"
11338,427360.cif,H1+:2.000 Na1+:2.000 O2-:8.000 Se6+:2.000,Na1,6.0,1.0,3,1,0.018,"[171.494, 170.03, 162.573, 107.068, 103.603, 93.606, 91.02, 88.51, 88.16, 88.04, 86.618, 85.193, 83.719, 82.779, 82.496]"
11339,427361.cif,H1+:28.000 Na1+:20.000 O2-:72.000 Se6+:16.000,Na1,6.0,1.0,3,1,0.011,"[167.396, 157.835, 153.406, 119.828, 113.229, 108.083, 94.801, 88.441, 86.193, 84.416, 83.368, 82.998, 81.981, 74.496, 73.698]"
11340,427361.cif,H1+:28.000 Na1+:20.000 O2-:72.000 Se6+:16.000,Na2,6.0,1.0,3,1,0.036,"[174.043, 174.043, 173.934, 101.023, 101.023, 100.381, 94.485, 91.519, 91.519, 84.347, 84.347, 82.923, 82.923, 82.808, 82.808]"
11341,427361.cif,H1+:28.000 Na1+:20.000 O2-:72.000 Se6+:16.000,Na3,6.0,1.0,3,1,0.033,"[163.137, 159.019, 158.796, 115.741, 112.489, 100.486, 94.479, 88.55, 87.352, 86.675, 84.934, 84.226, 82.444, 76.373, 75.321]"
11342,427508.cif,H1+:38.000 Mo6+:6.000 Na1+:4.000 Ni2+:1.000 O2-:40.000,Mo1,6.0,6.0,5,6,0.492,"[162.708, 160.717, 151.8, 104.62, 101.134, 100.568, 97.394, 95.123, 91.926, 91.14, 86.784, 84.157, 73.984, 72.332, 71.609]"
11343,427508.cif,H1+:38.000 Mo6+:6.000 Na1+:4.000 Ni2+:1.000 O2-:40.000,Mo2,6.0,6.0,5,6,0.495,"[161.75, 161.424, 151.703, 104.324, 101.748, 100.3, 98.76, 93.583, 93.474, 89.123, 88.04, 83.575, 74.77, 71.977, 71.579]"
11344,427508.cif,H1+:38.000 Mo6+:6.000 Na1+:4.000 Ni2+:1.000 O2-:40.000,Mo3,6.0,6.0,5,6,0.493,"[164.029, 160.237, 151.378, 103.999, 102.034, 99.846, 97.008, 96.131, 93.733, 89.971, 86.078, 84.088, 73.877, 72.127, 71.917]"
11345,427508.cif,H1+:38.000 Mo6+:6.000 Na1+:4.000 Ni2+:1.000 O2-:40.000,Na1,6.0,1.0,3,1,0.013,"[174.562, 169.834, 161.496, 101.636, 100.143, 95.164, 94.525, 93.296, 88.103, 86.641, 85.262, 84.905, 83.731, 83.633, 79.962]"
11346,427508.cif,H1+:38.000 Mo6+:6.000 Na1+:4.000 Ni2+:1.000 O2-:40.000,Na2,6.0,1.0,3,1,0.007,"[172.568, 170.645, 161.714, 106.876, 98.106, 95.63, 91.324, 91.238, 90.842, 87.96, 87.788, 85.457, 85.325, 84.917, 74.389]"
11347,427508.cif,H1+:38.000 Mo6+:6.000 Na1+:4.000 Ni2+:1.000 O2-:40.000,Ni1,6.0,2.0,4,8,0.008,"[180.0, 180.0, 180.0, 97.597, 97.597, 97.308, 97.308, 97.111, 97.111, 82.894, 82.889, 82.698, 82.692, 82.403, 82.403]"
11348,427849.cif,Al3+:6.000 B3+:108.000 Na1+:5.999 O2-:216.000 Sr2+:42.001,Al1,6.0,3.0,3,3,0.001,"[180.0, 180.0, 180.0, 92.883, 92.855, 92.855, 92.786, 92.786, 92.757, 87.209, 87.203, 87.18, 87.174, 87.157, 87.157]"
11349,427951.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 O2-:24.000 Zn2+:2.000,Fe1,6.0,3.0,4,8,0.061,"[176.03, 175.867, 165.039, 98.633, 94.853, 94.767, 93.784, 91.84, 89.461, 89.393, 89.112, 87.547, 87.191, 84.583, 78.621]"
11350,427951.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 O2-:24.000 Zn2+:2.000,Fe2,6.0,3.0,4,8,0.053,"[177.856, 176.968, 170.03, 96.396, 93.205, 92.78, 92.625, 92.384, 90.808, 89.318, 89.077, 88.911, 87.725, 85.848, 81.17]"
11351,427951.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 O2-:24.000 Zn2+:2.000,Zn1,6.0,2.0,4,2,0.05,"[176.03, 175.867, 165.039, 98.633, 94.853, 94.767, 93.784, 91.84, 89.461, 89.393, 89.112, 87.547, 87.191, 84.583, 78.621]"
11352,427951.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 O2-:24.000 Zn2+:2.000,Zn2,6.0,2.0,4,2,0.043,"[177.856, 176.968, 170.03, 96.396, 93.205, 92.78, 92.625, 92.384, 90.808, 89.318, 89.077, 88.911, 87.725, 85.848, 81.17]"
11353,427966.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 Ni2+:2.000 O2-:24.000,Fe1,6.0,3.0,4,8,0.048,"[177.437, 177.078, 169.204, 97.747, 93.704, 92.7, 91.805, 91.083, 90.653, 90.43, 88.791, 88.728, 87.014, 86.623, 80.718]"
11354,427966.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 Ni2+:2.000 O2-:24.000,Fe2,6.0,3.0,4,8,0.047,"[177.193, 177.078, 170.645, 96.661, 93.256, 92.453, 92.166, 91.547, 90.71, 90.355, 90.04, 88.109, 86.962, 86.755, 80.898]"
11355,427966.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 Ni2+:2.000 O2-:24.000,Ni1,6.0,2.0,4,8,0.031,"[177.437, 177.078, 169.204, 97.747, 93.704, 92.7, 91.805, 91.083, 90.653, 90.43, 88.791, 88.728, 87.014, 86.623, 80.718]"
11356,427966.cif,Fe3+:2.000 Mo6+:6.000 Na1+:2.000 Ni2+:2.000 O2-:24.000,Ni2,6.0,2.0,4,8,0.031,"[177.193, 177.078, 170.645, 96.661, 93.256, 92.453, 92.166, 91.547, 90.71, 90.355, 90.04, 88.109, 86.962, 86.755, 80.898]"
11357,427974.cif,H1+:44.000 Na1+:2.000 O2-:50.000 V5+:10.000 Zn2+:2.000,Na1,6.0,1.0,3,1,0.032,"[168.493, 168.181, 155.658, 114.456, 102.005, 99.189, 91.238, 88.894, 88.608, 87.851, 87.604, 86.79, 86.463, 80.903, 69.47]"
11359,427974.cif,H1+:44.000 Na1+:2.000 O2-:50.000 V5+:10.000 Zn2+:2.000,V1,6.0,5.0,4,5,0.348,"[174.268, 155.839, 153.47, 103.969, 102.498, 102.404, 100.125, 92.052, 90.728, 84.434, 82.328, 81.761, 77.696, 76.609, 74.133]"
11360,427974.cif,H1+:44.000 Na1+:2.000 O2-:50.000 V5+:10.000 Zn2+:2.000,V2,6.0,5.0,4,5,0.319,"[173.988, 156.305, 155.326, 103.056, 102.797, 99.457, 98.395, 94.807, 90.401, 90.109, 81.24, 80.828, 76.679, 76.149, 76.137]"
11361,428005.cif,B3+:2.000 Na1+:2.000 O2-:16.000 S6+:4.000,Na1,6.0,1.0,3,1,0.032,"[150.239, 142.845, 142.845, 130.226, 130.218, 122.026, 93.371, 83.892, 83.892, 82.409, 82.409, 81.807, 81.807, 72.938, 72.938]"
11362,428061.cif,Bi3+:12.000 Cs1+:24.000 Mo6+:36.000 Na1+:12.000 O2-:144.000,Bi1,6.0,3.0,6,5,0.186,"[164.133, 164.133, 164.133, 106.864, 106.864, 106.864, 92.453, 92.453, 92.453, 88.957, 88.957, 88.957, 72.013, 72.013, 72.013]"
11363,428061.cif,Bi3+:12.000 Cs1+:24.000 Mo6+:36.000 Na1+:12.000 O2-:144.000,Bi2,6.0,3.0,6,5,0.225,"[170.197, 170.197, 170.197, 108.222, 108.222, 108.222, 96.713, 96.713, 96.713, 80.898, 80.892, 80.892, 74.906, 74.906, 74.9]"
11364,428061.cif,Bi3+:12.000 Cs1+:24.000 Mo6+:36.000 Na1+:12.000 O2-:144.000,Na1,6.0,1.0,3,1,0.012,"[149.553, 149.553, 149.553, 124.925, 124.925, 124.925, 87.157, 87.157, 87.157, 80.09, 80.084, 80.084, 77.672, 77.672, 77.672]"
11365,428061.cif,Bi3+:12.000 Cs1+:24.000 Mo6+:36.000 Na1+:12.000 O2-:144.000,Na2,6.0,1.0,3,1,0.021,"[136.336, 136.336, 136.336, 126.42, 126.42, 126.42, 97.244, 97.244, 97.244, 79.543, 79.543, 79.543, 68.765, 68.765, 68.765]"
11366,428081.cif,I7+:2.000 Na1+:2.000 O2-:12.000 Pb2+:4.000,I1,6.0,7.0,5,7,0.277,"[180.0, 180.0, 180.0, 93.641, 93.641, 92.809, 92.803, 90.435, 90.435, 89.565, 89.565, 87.197, 87.191, 86.359, 86.354]"
11367,428081.cif,I7+:2.000 Na1+:2.000 O2-:12.000 Pb2+:4.000,Na1,6.0,1.0,3,1,0.106,"[180.0, 180.0, 180.0, 102.451, 102.445, 96.102, 96.102, 93.331, 93.325, 86.675, 86.669, 83.898, 83.898, 77.555, 77.549]"
11369,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na1,6.0,1.0,3,1,0.039,"[173.168, 130.421, 130.421, 126.448, 121.078, 110.402, 108.017, 102.991, 98.766, 98.013, 91.799, 72.764, 70.281, 60.35, 57.67]"
11370,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na6,6.0,1.0,3,1,0.018,"[176.376, 135.398, 133.133, 121.601, 118.993, 107.74, 105.581, 104.957, 97.579, 94.52, 94.123, 72.956, 71.754, 62.451, 61.549]"
11371,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na7,6.0,1.0,3,1,0.034,"[156.635, 141.197, 127.186, 124.465, 120.185, 114.753, 110.279, 102.633, 97.603, 91.1, 89.88, 69.421, 65.594, 61.373, 58.177]"
11372,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na8,6.0,1.0,3,1,0.037,"[176.968, 176.758, 176.376, 115.303, 112.309, 111.137, 108.126, 104.981, 101.718, 77.837, 75.386, 71.844, 68.937, 68.266, 64.1]"
11373,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na9,6.0,1.0,3,1,0.078,"[169.834, 134.805, 125.352, 124.472, 122.834, 114.519, 109.463, 102.286, 99.184, 86.302, 85.515, 75.611, 70.342, 58.862, 54.155]"
11374,428147.cif,Na1+:48.000 O2-:144.000 Si4+:48.000 Tm3+:16.000,Na12,6.0,1.0,3,1,0.042,"[150.75, 148.342, 144.835, 140.615, 120.67, 108.313, 105.914, 102.615, 93.87, 87.587, 79.345, 77.895, 64.342, 62.793, 61.269]"
11375,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Fe5,6.0,3.0,4,8,0.048,"[173.025, 172.222, 169.673, 99.445, 93.974, 93.704, 93.073, 92.464, 91.559, 90.619, 87.759, 87.272, 86.681, 82.461, 81.888]"
11376,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Fe6,6.0,3.0,4,8,0.039,"[173.265, 172.265, 169.143, 101.268, 93.836, 93.446, 93.222, 92.252, 90.71, 89.467, 87.776, 87.593, 87.495, 82.288, 81.645]"
11377,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Fe1,6.0,3.0,4,8,0.034,"[175.274, 172.568, 171.34, 95.423, 94.594, 93.124, 92.419, 92.178, 90.435, 89.817, 89.152, 88.625, 86.618, 86.193, 82.334]"
11378,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Fe2,6.0,3.0,4,8,0.033,"[174.268, 172.307, 171.417, 95.739, 95.509, 92.533, 92.046, 91.943, 90.945, 89.736, 89.163, 88.94, 86.009, 85.71, 82.6]"
11379,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Fe3,6.0,3.0,4,8,0.015,"[173.073, 172.568, 169.022, 100.306, 98.639, 93.302, 90.332, 90.12, 88.94, 88.671, 88.556, 88.206, 88.023, 84.572, 81.205]"
11380,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Fe4,6.0,3.0,4,8,0.021,"[174.154, 172.35, 168.407, 99.881, 97.984, 92.602, 91.226, 90.802, 89.427, 89.146, 88.596, 87.874, 86.83, 84.704, 81.726]"
11381,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na1,6.0,1.0,3,1,0.035,"[173.025, 172.222, 169.673, 99.445, 93.974, 93.704, 93.073, 92.464, 91.559, 90.619, 87.759, 87.272, 86.681, 82.461, 81.888]"
11382,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na2,6.0,1.0,3,1,0.028,"[173.265, 172.265, 169.143, 101.268, 93.836, 93.446, 93.222, 92.252, 90.71, 89.467, 87.776, 87.593, 87.495, 82.288, 81.645]"
11383,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na3,6.0,1.0,3,1,0.033,"[175.344, 166.856, 163.822, 104.851, 100.795, 100.154, 97.533, 92.315, 92.258, 91.582, 85.75, 83.967, 80.305, 74.764, 74.645]"
11384,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na4,6.0,1.0,3,1,0.028,"[176.286, 166.264, 163.946, 104.625, 101.771, 99.648, 97.759, 91.903, 91.639, 91.507, 86.055, 84.318, 80.27, 74.865, 74.104]"
11385,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na5,6.0,1.0,3,1,0.02,"[167.187, 148.572, 146.099, 115.976, 114.765, 105.908, 100.09, 93.859, 90.825, 83.644, 82.756, 77.825, 77.303, 74.508, 72.812]"
11386,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na6,6.0,1.0,3,1,0.026,"[171.417, 162.554, 158.86, 111.765, 101.888, 101.327, 92.964, 90.435, 86.577, 84.974, 84.877, 81.019, 80.648, 79.467, 78.586]"
11387,428349.cif,Cs1+:16.000 Fe3+:10.000 Mo6+:48.000 Na1+:50.000 O2-:192.000,Na7,6.0,1.0,3,1,0.02,"[167.11, 149.171, 145.771, 115.9, 114.74, 105.724, 100.376, 93.359, 91.22, 83.333, 82.548, 77.96, 77.215, 74.823, 72.668]"
11388,428393.cif,As5+:4.000 Na1+:4.000 O2-:36.000 W6+:8.000,W1,6.0,6.0,6,6,0.367,"[180.0, 164.623, 163.884, 99.451, 97.614, 96.286, 95.693, 95.158, 89.095, 88.453, 84.762, 84.382, 82.675, 82.305, 80.636]"
11389,428393.cif,As5+:4.000 Na1+:4.000 O2-:36.000 W6+:8.000,W2,6.0,6.0,6,6,0.331,"[168.579, 168.098, 163.335, 102.979, 97.603, 93.658, 93.532, 91.49, 90.092, 88.195, 88.138, 86.979, 84.6, 83.662, 75.209]"
11390,4284.cif,As5+:4.000 H1+:16.000 Na1+:4.000 O2-:20.000,Na1,6.0,1.0,3,1,0.023,"[167.607, 160.476, 145.649, 115.068, 108.132, 99.631, 99.155, 91.324, 89.398, 86.216, 84.065, 82.224, 80.532, 76.42, 75.019]"
11391,4284.cif,As5+:4.000 H1+:16.000 Na1+:4.000 O2-:20.000,Na2,6.0,1.0,3,1,0.028,"[167.715, 159.439, 145.802, 113.716, 106.948, 101.321, 100.026, 91.593, 90.699, 85.831, 85.095, 80.253, 79.846, 75.747, 74.692]"
11392,428481.cif,As5+:4.000 H1+:4.000 Na1+:16.000 O2-:20.000,Na1,6.0,1.0,3,1,0.04,"[149.204, 145.336, 141.508, 132.773, 119.624, 108.5, 94.698, 91.736, 85.9, 84.341, 82.831, 82.172, 80.084, 66.378, 61.647]"
11393,428481.cif,As5+:4.000 H1+:4.000 Na1+:16.000 O2-:20.000,Na2,6.0,1.0,3,1,0.023,"[174.562, 172.222, 168.902, 97.874, 95.175, 95.175, 91.278, 91.278, 89.885, 88.218, 88.218, 87.553, 84.687, 84.6, 84.595]"
11394,428481.cif,As5+:4.000 H1+:4.000 Na1+:16.000 O2-:20.000,Na3,6.0,1.0,3,1,0.045,"[180.0, 180.0, 180.0, 100.067, 100.061, 97.863, 97.857, 93.853, 93.853, 86.153, 86.147, 82.143, 82.143, 79.939, 79.933]"
11397,428558.cif,K1+:4.000 Mg2+:4.000 Mo6+:12.000 Na1+:12.000 O2-:48.000,Mg1,6.0,2.0,3,2,0.022,"[174.502, 168.932, 164.472, 103.091, 99.939, 95.284, 94.163, 90.332, 90.126, 89.994, 87.3, 83.737, 83.114, 82.681, 80.578]"
11398,428558.cif,K1+:4.000 Mg2+:4.000 Mo6+:12.000 Na1+:12.000 O2-:48.000,Na1,6.0,1.0,3,1,0.025,"[174.502, 168.932, 164.472, 103.091, 99.939, 95.284, 94.163, 90.332, 90.126, 89.994, 87.3, 83.737, 83.114, 82.681, 80.578]"
11399,428558.cif,K1+:4.000 Mg2+:4.000 Mo6+:12.000 Na1+:12.000 O2-:48.000,Na2,6.0,1.0,3,1,0.011,"[156.621, 156.621, 144.875, 117.033, 114.57, 114.57, 94.112, 94.112, 87.88, 87.88, 85.745, 85.745, 73.847, 73.847, 72.236]"
11400,428571.cif,H1+:4.000 Na1+:4.000 O2-:40.000 S6+:12.000,Na1,6.0,1.0,3,1,0.021,"[171.34, 170.68, 161.085, 103.303, 98.528, 95.169, 94.704, 89.467, 89.272, 87.145, 87.111, 86.153, 85.578, 84.612, 76.208]"
11401,428575.cif,F1-:18.000 Na1+:6.000 Pt4+:3.000,Na1,6.0,1.0,3,1,0.016,"[174.443, 160.052, 160.035, 105.658, 94.272, 94.267, 93.888, 93.882, 90.132, 90.126, 89.49, 89.49, 85.181, 85.176, 65.827]"
11402,428575.cif,F1-:18.000 Na1+:6.000 Pt4+:3.000,Na2,6.0,1.0,3,1,0.019,"[165.883, 165.883, 157.369, 102.281, 98.239, 98.239, 95.906, 95.906, 92.304, 92.304, 87.839, 87.839, 84.065, 70.628, 70.628]"
11403,428575.cif,F1-:18.000 Na1+:6.000 Pt4+:3.000,Pt1,6.0,4.0,6,8,0.0,"[176.659, 176.659, 176.659, 92.499, 92.499, 92.493, 92.493, 92.493, 92.493, 89.983, 89.983, 89.983, 85.124, 85.124, 85.124]"
11404,428575.cif,F1-:18.000 Na1+:6.000 Pt4+:3.000,Pt2,6.0,4.0,6,8,0.003,"[178.597, 178.597, 178.597, 91.564, 91.564, 91.541, 91.278, 91.261, 91.261, 89.576, 89.565, 89.542, 87.65, 87.627, 87.61]"
11405,428713.cif,K1+:0.524 Mg2+:4.000 Mo6+:12.000 Na1+:15.476 O2-:48.000,Mg1,6.0,2.0,3,2,0.02,"[174.747, 169.022, 164.601, 102.944, 100.02, 95.549, 93.681, 90.51, 90.097, 89.937, 87.26, 83.633, 83.414, 82.594, 80.625]"
11406,428713.cif,K1+:0.524 Mg2+:4.000 Mo6+:12.000 Na1+:15.476 O2-:48.000,Na1,6.0,1.0,3,1,0.022,"[174.747, 169.022, 164.601, 102.944, 100.02, 95.549, 93.681, 90.51, 90.097, 89.937, 87.26, 83.633, 83.414, 82.594, 80.625]"
11407,428713.cif,K1+:0.524 Mg2+:4.000 Mo6+:12.000 Na1+:15.476 O2-:48.000,Na2,6.0,1.0,3,1,0.011,"[156.549, 156.549, 144.568, 117.226, 114.708, 114.708, 94.227, 94.221, 87.885, 87.88, 85.647, 85.641, 73.74, 73.74, 72.242]"
11408,428747.cif,Na1+:4.000 O2-:14.000 Se6+:4.000,Na1,6.0,1.0,3,1,0.005,"[174.043, 173.988, 165.535, 106.398, 99.468, 97.083, 94.692, 90.029, 89.685, 89.599, 87.73, 86.365, 85.314, 76.938, 76.55]"
11409,429029.cif,Na1+:1.848 O2-:16.000 Ti4+:7.076 Zn2+:0.924,Ti1,6.0,4.0,4,4,0.148,"[170.299, 165.627, 151.582, 102.011, 102.011, 101.748, 96.921, 96.921, 92.614, 87.943, 80.23, 80.23, 79.438, 79.438, 77.696]"
11410,429029.cif,Na1+:1.848 O2-:16.000 Ti4+:7.076 Zn2+:0.924,Ti2,6.0,4.0,4,4,0.091,"[174.384, 159.901, 157.265, 105.706, 101.35, 101.35, 94.405, 91.301, 91.301, 89.811, 89.811, 79.956, 79.933, 79.111, 79.111]"
11411,429029.cif,Na1+:1.848 O2-:16.000 Ti4+:7.076 Zn2+:0.924,Zn2,6.0,2.0,4,2,0.084,"[174.384, 159.901, 157.265, 105.706, 101.35, 101.35, 94.405, 91.301, 91.301, 89.811, 89.811, 79.956, 79.933, 79.111, 79.111]"
11412,429029.cif,Na1+:1.848 O2-:16.000 Ti4+:7.076 Zn2+:0.924,Zn1,6.0,2.0,4,2,0.136,"[170.299, 165.627, 151.582, 102.011, 102.011, 101.748, 96.921, 96.921, 92.614, 87.943, 80.23, 80.23, 79.438, 79.438, 77.696]"
11419,429064.cif,F1-:12.000 Na1+:36.000 O2-:48.000 S6+:12.000,Na1,6.0,1.0,3,1,0.023,"[180.0, 180.0, 180.0, 106.894, 106.894, 104.56, 104.56, 90.258, 90.258, 89.742, 89.742, 75.44, 75.44, 73.106, 73.106]"
11420,429064.cif,F1-:12.000 Na1+:36.000 O2-:48.000 S6+:12.000,Na3,6.0,1.0,3,1,0.028,"[178.015, 173.617, 148.716, 105.831, 105.599, 105.599, 97.441, 94.738, 94.738, 86.927, 86.927, 80.555, 76.172, 74.371, 74.371]"
