,Cif,Name,Site,CN,OS,Period,Group,SDofBV,Angles,Planes
549,239791.cif,H1+:16.000 Li1+:8.000 O2-:56.000 Sc3+:8.000 Se4+:16.000,Se1,3.0,4.0,4,6,0.05,"[102.052, 101.391, 100.282]","{(0.33, 0.47, 5.83)}"
550,239791.cif,H1+:16.000 Li1+:8.000 O2-:56.000 Sc3+:8.000 Se4+:16.000,Se2,3.0,4.0,4,6,0.025,"[100.842, 100.819, 100.719]","{(-5.77, -0.09, 0.44)}"
551,239791.cif,H1+:16.000 Li1+:8.000 O2-:56.000 Sc3+:8.000 Se4+:16.000,Se3,3.0,4.0,4,6,0.063,"[101.789, 101.256, 99.55]","{(-5.9, 0.01, -0.5)}"
552,239794.cif,Li1+:8.000 O2-:48.000 Sc3+:8.000 Se4+:16.000,Se2,3.0,4.0,4,6,0.174,"[104.123, 101.549, 99.52]","{(-0.58, -5.79, -0.44)}"
553,239794.cif,Li1+:8.000 O2-:48.000 Sc3+:8.000 Se4+:16.000,Se1,3.0,4.0,4,6,0.032,"[100.941, 100.352, 98.743]","{(-0.58, -5.79, -0.44)}"
558,239975.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Pb2+:0.552 Sr2+:3.448,B1,3.0,3.0,2,3,0.056,"[123.663, 119.006, 117.329]","{(4.33, 2.34, 0.95)}"
559,239976.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Pb2+:1.140 Sr2+:2.860,B1,3.0,3.0,2,3,0.043,"[120.977, 120.298, 118.62]","{(4.17, 2.2, 1.24)}"
560,239977.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Pb2+:1.280 Sr2+:2.720,B1,3.0,3.0,2,3,0.045,"[120.897, 119.696, 119.406]","{(-4.08, -2.17, -1.34)}"
561,239978.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Pb2+:1.516 Sr2+:2.484,B1,3.0,3.0,2,3,0.053,"[120.391, 120.298, 119.301]","{(-4.13, -2.18, -1.41)}"
562,239979.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Pb2+:1.668 Sr2+:2.332,B1,3.0,3.0,2,3,0.036,"[120.624, 119.888, 119.479]","{(4.11, 2.24, 1.41)}"
563,239980.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Pb2+:2.000 Sr2+:2.000,B1,3.0,3.0,2,3,0.047,"[120.857, 119.927, 119.117]","{(4.09, 2.26, 1.42)}"
564,240250.cif,Cu1+:2.000 Li1+:4.000 P3-:2.000,Cu1,3.0,1.0,4,1,0.0,"[120.007, 120.007, 119.993]","{(0.0, -0.0, 14.19)}"
578,240861.cif,Li1+:6.000 P3-:2.000,Li1,3.0,1.0,2,1,0.0,"[120.007, 120.007, 119.993]","{(0.0, 0.0, 15.49)}"
579,240894.cif,B3+:20.000 Cs1+:4.000 Gd3+:16.000 Li1+:8.000 O2-:60.000,B1,3.0,3.0,2,3,0.047,"[121.527, 120.537, 117.93]","{(0.32, 0.73, 4.87)}"
580,240894.cif,B3+:20.000 Cs1+:4.000 Gd3+:16.000 Li1+:8.000 O2-:60.000,B2,3.0,3.0,2,3,0.024,"[121.514, 121.514, 116.968]","{(-4.22, -0.0, -2.37)}"
581,240894.cif,B3+:20.000 Cs1+:4.000 Gd3+:16.000 Li1+:8.000 O2-:60.000,B3,3.0,3.0,2,3,0.01,"[120.232, 119.888, 119.888]","{(-4.56, -0.0, 1.73)}"
582,240894.cif,B3+:20.000 Cs1+:4.000 Gd3+:16.000 Li1+:8.000 O2-:60.000,B4,3.0,3.0,2,3,0.045,"[123.931, 123.127, 112.886]","{(-1.03, 1.39, 4.59)}"
583,240894.cif,B3+:20.000 Cs1+:4.000 Gd3+:16.000 Li1+:8.000 O2-:60.000,B5,3.0,3.0,2,3,0.047,"[123.752, 123.456, 112.675]","{(-0.9, -1.19, -4.75)}"
584,240894.cif,B3+:20.000 Cs1+:4.000 Gd3+:16.000 Li1+:8.000 O2-:60.000,B6,3.0,3.0,2,3,0.023,"[124.077, 119.617, 116.238]","{(0.02, -4.36, -2.32)}"
593,241234.cif,B3+:4.000 Li1+:6.000 O2-:12.000 Sc3+:2.000,B1,3.0,3.0,2,3,0.01,"[122.107, 119.098, 118.725]","{(0.71, -4.41, 2.15)}"
605,242228.cif,B3+:8.000 La3+:4.000 Li1+:4.000 O2-:24.000 Rb1+:8.000,B1,3.0,3.0,2,3,0.042,"[124.444, 117.995, 117.561]","{(-0.32, -4.47, 2.04)}"
606,242228.cif,B3+:8.000 La3+:4.000 Li1+:4.000 O2-:24.000 Rb1+:8.000,B2,3.0,3.0,2,3,0.002,"[120.544, 119.789, 119.577]","{(0.67, -0.74, 4.83)}"
609,243529.cif,B3+:4.000 Ga3+:2.000 Li1+:6.000 O2-:12.000,B1,3.0,3.0,2,3,0.085,"[123.346, 120.877, 115.76]","{(0.59, -4.73, -1.43)}"
610,243529.cif,B3+:4.000 Ga3+:2.000 Li1+:6.000 O2-:12.000,B2,3.0,3.0,2,3,0.089,"[121.655, 121.238, 117.084]","{(1.49, 4.5, 1.52)}"
615,243885.cif,B3+:28.000 Ba2+:48.000 F1-:16.000 Li1+:4.000 O2-:84.000,B1,3.0,3.0,2,3,0.058,"[123.883, 120.984, 115.087]","{(-3.19, -2.66, -2.53)}"
616,243885.cif,B3+:28.000 Ba2+:48.000 F1-:16.000 Li1+:4.000 O2-:84.000,B2,3.0,3.0,2,3,0.02,"[120.351, 120.0, 119.006]","{(0.17, 0.1, 4.93)}"
617,243885.cif,B3+:28.000 Ba2+:48.000 F1-:16.000 Li1+:4.000 O2-:84.000,B3,3.0,3.0,2,3,0.044,"[123.987, 119.63, 115.874]","{(-2.82, -3.18, -2.65)}"
618,243885.cif,B3+:28.000 Ba2+:48.000 F1-:16.000 Li1+:4.000 O2-:84.000,B4,3.0,3.0,2,3,0.011,"[122.854, 118.574, 118.574]","{(2.6, -4.05, 0.0)}"
619,243915.cif,Li1+:8.000 Mg2+:8.000 N3-:4.000 O2-:36.000 P5+:12.000,Li2,3.0,1.0,2,1,0.0,"[99.718, 99.712, 99.712]","{(4.3, 4.3, -4.3)}"
623,243971.cif,C4+:4.000 Li1+:4.000 O2-:12.000 Rb1+:4.000,C1,3.0,4.0,2,4,0.029,"[122.82, 119.15, 118.028]","{(-3.39, -2.0, -1.76)}"
624,243972.cif,C4+:4.000 Cs1+:4.000 Li1+:4.000 O2-:12.000,C1,3.0,4.0,2,4,0.021,"[122.486, 119.492, 118.015]","{(3.12, -2.31, 1.79)}"
630,245641.cif,La3+:24.000 Li1+:39.960 O2-:96.000 Sb5+:16.000,Li2,3.0,1.0,2,1,0.244,"[131.514, 119.65, 83.166]","{(-4.74, -5.55, -3.75)}"
645,246756.cif,Li1+:8.000 Mo6+:12.000 O2-:40.000 Zn2+:8.000,Mo2,3.0,6.0,5,6,0.058,"[112.979, 110.292, 109.907]","{(-3.78, -1.79, -6.02)}"
647,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B1,3.0,3.0,2,3,0.079,"[125.563, 120.424, 114.004]","{(-1.78, -3.87, 2.64)}"
648,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B2,3.0,3.0,2,3,0.095,"[124.395, 120.917, 114.689]","{(-2.65, -3.3, 2.61)}"
649,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B3,3.0,3.0,2,3,0.084,"[123.911, 118.47, 117.613]","{(2.07, 3.81, -2.4)}"
650,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B4,3.0,3.0,2,3,0.088,"[124.291, 122.385, 113.148]","{(-2.56, -2.76, 3.28)}"
651,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B5,3.0,3.0,2,3,0.073,"[124.312, 118.98, 116.699]","{(-2.57, -3.15, 2.94)}"
652,247217.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B6,3.0,3.0,2,3,0.05,"[122.95, 122.127, 114.822]","{(1.52, 3.99, -2.61)}"
656,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B1,3.0,3.0,2,3,0.059,"[125.711, 119.769, 114.526]","{(-1.74, -3.82, 2.59)}"
657,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B2,3.0,3.0,2,3,0.095,"[123.045, 122.256, 114.696]","{(2.64, 3.26, -2.57)}"
658,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B3,3.0,3.0,2,3,0.09,"[122.161, 119.921, 117.918]","{(2.03, 3.79, -2.35)}"
659,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B4,3.0,3.0,2,3,0.068,"[124.604, 121.581, 113.628]","{(-2.49, -2.73, 3.22)}"
660,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B5,3.0,3.0,2,3,0.053,"[124.493, 118.359, 117.149]","{(-2.53, -3.14, 2.88)}"
661,247218.cif,B3+:12.000 Cu2+:3.000 Li1+:18.000 O2-:30.000,B6,3.0,3.0,2,3,0.082,"[123.216, 122.575, 114.155]","{(1.51, 3.93, -2.56)}"
670,247818.cif,B3+:64.000 Li1+:16.000 Na1+:16.000 O2-:112.000,B2,3.0,3.0,2,3,0.036,"[120.378, 120.371, 119.249]","{(0.82, -2.15, -4.25)}"
671,247818.cif,B3+:64.000 Li1+:16.000 Na1+:16.000 O2-:112.000,B4,3.0,3.0,2,3,0.043,"[121.473, 119.584, 118.94]","{(-1.67, 1.79, 4.19)}"
697,249137.cif,I5+:8.000 Li1+:4.000 O2-:32.000 V5+:4.000,I1,3.0,5.0,5,7,0.069,"[101.286, 97.597, 96.696]","{(-2.59, -6.0, 0.72)}"
698,249137.cif,I5+:8.000 Li1+:4.000 O2-:32.000 V5+:4.000,I2,3.0,5.0,5,7,0.087,"[99.613, 97.857, 96.8]","{(-2.04, -6.2, 0.48)}"
701,249325.cif,Li1+:2.000 O2-:24.000 Te4+:4.000 V5+:6.000,Te1,3.0,4.0,5,6,0.019,"[101.736, 96.881, 92.826]","{(-6.59, 2.3, 0.02)}"
702,249325.cif,Li1+:2.000 O2-:24.000 Te4+:4.000 V5+:6.000,Te2,3.0,4.0,5,6,0.034,"[98.164, 92.74, 85.791]","{(0.12, -3.5, -5.31)}"
711,249613.cif,As3+:17.724 Eu2+:12.000 Li1+:2.916 S2-:40.000,As1,3.0,3.0,4,5,0.078,"[100.894, 100.824, 98.894]","{(0.57, 4.89, -9.13)}"
712,249613.cif,As3+:17.724 Eu2+:12.000 Li1+:2.916 S2-:40.000,As3,3.0,3.0,4,5,0.078,"[100.708, 100.079, 96.586]","{(-0.27, 1.93, 10.08)}"
713,249705.cif,As3+:4.000 Eu2+:4.000 Li1+:4.000 S2-:12.000,As1,3.0,3.0,4,5,0.03,"[104.928, 99.137, 97.695]","{(-6.18, 0.12, 8.3)}"
718,250567.cif,B3+:8.000 F1-:4.000 Li1+:3.172 Mg2+:8.414 O2-:20.000,B1,3.0,3.0,2,3,0.041,"[124.729, 119.848, 115.423]","{(-4.79, -1.26, -0.0)}"
719,250567.cif,B3+:8.000 F1-:4.000 Li1+:3.172 Mg2+:8.414 O2-:20.000,B2,3.0,3.0,2,3,0.085,"[126.655, 120.71, 112.638]","{(4.44, -1.17, -1.66)}"
720,250667.cif,B3+:2.000 Ga3+:2.000 H1+:6.000 Li1+:2.000 O2-:10.000,B1,3.0,3.0,2,3,0.001,"[120.007, 119.98, 119.967]","{(0.0, 0.0, -4.83)}"
728,250677.cif,Li1+:8.000 Mo6+:4.000 O2-:24.000 Te4+:4.000,Te1,3.0,4.0,5,6,0.061,"[97.712, 94.123, 90.034]","{(-0.02, 4.44, 4.94)}"
731,250678.cif,Li1+:8.000 O2-:24.000 Te4+:4.000 W6+:4.000,Te1,3.0,4.0,5,6,0.06,"[98.274, 92.768, 89.244]","{(-0.0, 4.53, 4.87)}"
735,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B1,3.0,3.0,2,3,0.024,"[121.191, 120.132, 118.672]","{(-4.93, 0.1, -0.03)}"
736,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B2,3.0,3.0,2,3,0.019,"[120.757, 120.146, 119.065]","{(4.89, -0.6, -0.47)}"
737,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B3,3.0,3.0,2,3,0.024,"[121.46, 119.373, 119.163]","{(4.91, 0.07, -0.68)}"
738,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B4,3.0,3.0,2,3,0.005,"[121.225, 119.894, 118.849]","{(-4.91, -0.13, 0.14)}"
739,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B5,3.0,3.0,2,3,0.025,"[120.478, 119.914, 119.61]","{(4.53, -0.94, -1.44)}"
740,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B6,3.0,3.0,2,3,0.026,"[122.114, 119.163, 118.725]","{(-4.91, 0.13, -0.02)}"
741,250860.cif,B3+:7.000 Ca2+:9.000 F1-:2.000 Li1+:5.000 O2-:21.000,B7,3.0,3.0,2,3,0.018,"[120.937, 119.901, 119.163]","{(4.92, 0.17, 0.17)}"
744,250868.cif,Ga3+:8.000 Li1+:8.000 O2-:48.000 Se4+:16.000,Se1,3.0,4.0,4,6,0.032,"[100.661, 98.986, 98.274]","{(5.76, 0.46, -0.4)}"
746,251155.cif,B3+:8.000 Li1+:8.000 O2-:88.000 P5+:16.000 Pb2+:32.000,B1,3.0,3.0,2,3,0.029,"[121.433, 120.511, 118.015]","{(0.48, 4.59, 1.91)}"
754,251594.cif,B3+:8.000 F1-:4.000 Li1+:24.000 O2-:24.000 Rb1+:4.000,B1,3.0,3.0,2,3,0.027,"[121.763, 120.345, 117.743]","{(-0.96, -4.72, -0.73)}"
760,251822.cif,Fe3+:8.000 H1+:16.000 Li1+:8.000 O2-:48.000 P3+:16.000,P1,3.0,3.0,3,5,0.028,"[111.685, 111.033, 109.244]","{(5.42, -0.56, -0.33)}"
761,251863.cif,B3+:28.000 Cs1+:8.000 Li1+:20.000 O2-:56.000,B1,3.0,3.0,2,3,0.042,"[123.477, 119.98, 116.411]","{(1.69, 4.57, -0.5)}"
762,251863.cif,B3+:28.000 Cs1+:8.000 Li1+:20.000 O2-:56.000,B3,3.0,3.0,2,3,0.111,"[125.994, 118.47, 115.512]","{(4.91, 0.68, -0.01)}"
763,251863.cif,B3+:28.000 Cs1+:8.000 Li1+:20.000 O2-:56.000,B4,3.0,3.0,2,3,0.059,"[120.524, 120.524, 118.947]","{(0.0, 0.01, 4.91)}"
767,251864.cif,B3+:20.000 Cs1+:4.000 Li1+:16.000 O2-:40.000,B1,3.0,3.0,2,3,0.114,"[126.677, 117.265, 116.059]","{(-0.53, 2.75, -3.94)}"
768,251864.cif,B3+:20.000 Cs1+:4.000 Li1+:16.000 O2-:40.000,B3,3.0,3.0,2,3,0.113,"[123.292, 119.815, 116.891]","{(4.48, 1.76, 0.42)}"
769,251864.cif,B3+:20.000 Cs1+:4.000 Li1+:16.000 O2-:40.000,B4,3.0,3.0,2,3,0.102,"[124.368, 120.67, 114.955]","{(0.79, -2.33, 4.15)}"
770,251864.cif,B3+:20.000 Cs1+:4.000 Li1+:16.000 O2-:40.000,B5,3.0,3.0,2,3,0.109,"[124.981, 117.561, 117.445]","{(4.57, -1.28, 0.79)}"
776,252114.cif,B3+:12.000 H1+:16.000 Li1+:2.000 Mg2+:1.000 O2-:28.000,B2,3.0,3.0,2,3,0.013,"[122.141, 121.843, 116.015]","{(1.2, 3.23, -3.38)}"
777,252114.cif,B3+:12.000 H1+:16.000 Li1+:2.000 Mg2+:1.000 O2-:28.000,B4,3.0,3.0,2,3,0.03,"[123.835, 119.551, 116.609]","{(-1.44, -0.09, 4.63)}"
778,252114.cif,B3+:12.000 H1+:16.000 Li1+:2.000 Mg2+:1.000 O2-:28.000,B6,3.0,3.0,2,3,0.024,"[122.752, 120.258, 116.988]","{(-3.3, -2.41, 2.58)}"
784,252115.cif,B3+:64.000 Ca2+:8.000 H1+:56.000 Li1+:16.000 O2-:140.000,B2,3.0,3.0,2,3,0.015,"[122.677, 122.527, 114.797]","{(2.71, -3.93, 0.74)}"
785,252115.cif,B3+:64.000 Ca2+:8.000 H1+:56.000 Li1+:16.000 O2-:140.000,B4,3.0,3.0,2,3,0.058,"[121.191, 120.944, 117.866]","{(4.84, 0.69, -0.3)}"
786,252115.cif,B3+:64.000 Ca2+:8.000 H1+:56.000 Li1+:16.000 O2-:140.000,B6,3.0,3.0,2,3,0.071,"[123.539, 118.359, 118.034]","{(-4.85, 0.11, 0.31)}"
787,252115.cif,B3+:64.000 Ca2+:8.000 H1+:56.000 Li1+:16.000 O2-:140.000,B8,3.0,3.0,2,3,0.005,"[122.609, 118.718, 118.64]","{(-1.01, 2.97, 3.69)}"
796,252578.cif,B3+:30.000 Ba2+:2.000 C4+:2.000 Li1+:18.000 O2-:60.000,B2,3.0,3.0,2,3,0.011,"[121.467, 120.75, 117.762]","{(1.79, 3.44, -2.91)}"
797,252578.cif,B3+:30.000 Ba2+:2.000 C4+:2.000 Li1+:18.000 O2-:60.000,C1,3.0,4.0,2,4,0.0,"[120.0, 120.0, 120.0]","{(-0.0, 0.0, 4.35)}"
811,253338.cif,B3+:16.000 Cd2+:16.000 Li1+:16.000 O2-:48.000,B1,3.0,3.0,2,3,0.018,"[121.031, 120.404, 118.516]","{(-0.8, 1.27, 4.64)}"
812,253338.cif,B3+:16.000 Cd2+:16.000 Li1+:16.000 O2-:48.000,B2,3.0,3.0,2,3,0.015,"[121.205, 119.703, 119.071]","{(0.66, -1.36, -4.68)}"
813,253338.cif,B3+:16.000 Cd2+:16.000 Li1+:16.000 O2-:48.000,B3,3.0,3.0,2,3,0.008,"[120.684, 120.504, 118.81]","{(-1.46, 0.44, 4.69)}"
814,253338.cif,B3+:16.000 Cd2+:16.000 Li1+:16.000 O2-:48.000,B4,3.0,3.0,2,3,0.031,"[121.352, 119.881, 118.718]","{(1.41, -0.39, -4.67)}"
815,253339.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Zn2+:4.000,B1,3.0,3.0,2,3,0.026,"[120.991, 120.305, 118.646]","{(1.44, -4.17, -2.22)}"
816,253339.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Zn2+:4.000,B2,3.0,3.0,2,3,0.009,"[122.636, 119.479, 117.866]","{(-0.52, 3.71, 3.23)}"
819,25349.cif,B3+:56.000 Cl1-:8.000 Li1+:32.800 O2-:96.000,B2,3.0,3.0,2,3,0.0,"[120.0, 120.0, 120.0]","{(-2.83, 2.83, -2.83)}"
856,253899.cif,Al3+:4.000 Li1+:12.000 O2-:44.000 Te4+:16.000,Te1,3.0,4.0,5,6,0.027,"[96.615, 96.333, 90.573]","{(-2.88, -5.77, -0.88)}"
857,253900.cif,Ga3+:4.000 Li1+:12.000 O2-:44.000 Te4+:16.000,Te1,3.0,4.0,5,6,0.038,"[97.013, 96.909, 91.455]","{(-2.92, 5.85, -0.8)}"
873,257269.cif,B3+:4.000 Co2+:0.400 Li1+:4.000 O2-:12.000 Zn2+:3.600,B1,3.0,3.0,2,3,0.082,"[121.715, 121.715, 116.571]","{(-1.23, 0.0, 4.69)}"
874,257270.cif,B3+:4.000 Co2+:0.240 Li1+:4.000 O2-:12.000 Zn2+:3.760,B1,3.0,3.0,2,3,0.098,"[125.612, 117.194, 117.194]","{(-1.3, -0.0, 4.75)}"
875,257271.cif,B3+:4.000 Co2+:1.040 Li1+:4.000 O2-:12.000 Zn2+:2.960,B1,3.0,3.0,2,3,0.288,"[124.243, 124.243, 111.506]","{(-1.34, -0.0, 4.77)}"
884,260277.cif,I5+:6.000 Li1+:2.000 O2-:18.000 Ti4+:1.000,I1,3.0,5.0,5,7,0.12,"[100.83, 96.719, 95.854]","{(0.99, -0.25, 6.43)}"
891,260590.cif,B3+:4.000 Li1+:4.000 O2-:12.000 Zn2+:4.000,B1,3.0,3.0,2,3,0.02,"[120.152, 119.927, 119.921]","{(-1.22, -0.0, 4.77)}"
894,260791.cif,B3+:12.000 F1-:8.000 Li1+:4.000 Nd3+:24.000 O2-:52.000,B1,3.0,3.0,2,3,0.039,"[122.093, 120.604, 117.245]","{(2.46, -4.23, 0.04)}"
895,260791.cif,B3+:12.000 F1-:8.000 Li1+:4.000 Nd3+:24.000 O2-:52.000,B2,3.0,3.0,2,3,0.009,"[122.738, 118.633, 118.633]","{(-4.91, -0.0, -0.04)}"
898,261420.cif,B3+:21.000 Cs1+:9.000 Li1+:12.000 O2-:42.000,B1,3.0,3.0,2,3,0.158,"[124.458, 122.073, 113.466]","{(-0.03, 4.55, -1.7)}"
899,261420.cif,B3+:21.000 Cs1+:9.000 Li1+:12.000 O2-:42.000,B2,3.0,3.0,2,3,0.087,"[121.594, 120.471, 117.898]","{(-1.02, -4.08, 2.48)}"
900,261420.cif,B3+:21.000 Cs1+:9.000 Li1+:12.000 O2-:42.000,B4,3.0,3.0,2,3,0.125,"[121.911, 121.877, 116.212]","{(-4.24, 2.45, 0.02)}"
908,262046.cif,Li1+:2.000 Mn2+:2.000 Mn3+:2.000 O2-:12.000 Te6+:2.000,Mn5,3.0,2.0,4,7,0.341,"[146.315, 117.956, 93.308]","{(-4.37, 7.06, 2.02)}"
915,262075.cif,Li1+:8.000 O2-:16.000 Sb3+:8.000,Sb1,3.0,3.0,5,5,0.208,"[99.219, 96.852, 88.315]","{(-2.02, -6.06, 3.39)}"
916,262075.cif,Li1+:8.000 O2-:16.000 Sb3+:8.000,Sb2,3.0,3.0,5,5,0.078,"[97.262, 94.462, 88.625]","{(-1.98, -5.88, -3.49)}"
936,262730.cif,B3+:12.000 Be2+:4.000 Li1+:4.000 O2-:32.000 Sr2+:8.000,B1,3.0,3.0,2,3,0.088,"[123.869, 120.04, 116.085]","{(-1.46, 3.01, -3.61)}"
937,262730.cif,B3+:12.000 Be2+:4.000 Li1+:4.000 O2-:32.000 Sr2+:8.000,B2,3.0,3.0,2,3,0.091,"[124.139, 120.252, 115.442]","{(2.22, -2.54, 3.55)}"
938,262730.cif,B3+:12.000 Be2+:4.000 Li1+:4.000 O2-:32.000 Sr2+:8.000,B3,3.0,3.0,2,3,0.034,"[122.616, 120.172, 117.2]","{(-0.95, -3.69, -3.12)}"
950,27179.cif,D1+:6.000 Li1+:2.000 O2-:12.000 Se4+:4.000,Se1,3.0,4.0,4,6,0.133,"[104.566, 102.111, 99.741]","{(-4.62, -3.95, -0.79)}"
951,27179.cif,D1+:6.000 Li1+:2.000 O2-:12.000 Se4+:4.000,Se2,3.0,4.0,4,6,0.13,"[104.07, 102.216, 99.393]","{(-4.51, -3.96, -1.15)}"
953,279578.cif,Al3+:4.000 B3+:20.000 Li1+:8.000 O2-:40.000,B1,3.0,3.0,2,3,0.051,"[124.632, 120.212, 115.157]","{(0.27, 0.63, -4.81)}"
954,279578.cif,Al3+:4.000 B3+:20.000 Li1+:8.000 O2-:40.000,B2,3.0,3.0,2,3,0.057,"[125.037, 121.064, 113.897]","{(4.39, 2.02, 0.39)}"
955,279578.cif,Al3+:4.000 B3+:20.000 Li1+:8.000 O2-:40.000,B3,3.0,3.0,2,3,0.049,"[120.557, 119.802, 119.643]","{(4.31, 2.11, -0.72)}"
956,279578.cif,Al3+:4.000 B3+:20.000 Li1+:8.000 O2-:40.000,B4,3.0,3.0,2,3,0.051,"[120.424, 119.802, 119.775]","{(-0.61, 0.79, -4.73)}"
966,280205.cif,B3+:6.000 Ga3+:4.000 Li1+:4.000 O2-:18.000 Rb1+:2.000,B1,3.0,3.0,2,3,0.013,"[121.078, 120.644, 118.268]","{(3.54, -1.09, -3.23)}"
967,280205.cif,B3+:6.000 Ga3+:4.000 Li1+:4.000 O2-:18.000 Rb1+:2.000,B2,3.0,3.0,2,3,0.072,"[123.073, 123.066, 113.86]","{(-4.23, 0.0, 2.48)}"
972,280296.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B2,3.0,3.0,2,3,0.064,"[124.715, 119.525, 115.753]","{(2.94, -3.83, -0.56)}"
973,280296.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B3,3.0,3.0,2,3,0.046,"[121.635, 121.419, 116.872]","{(2.79, -3.91, -0.55)}"
974,280296.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B5,3.0,3.0,2,3,0.112,"[124.911, 117.768, 117.303]","{(2.79, 2.68, -2.99)}"
975,280296.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B6,3.0,3.0,2,3,0.039,"[123.175, 119.709, 117.039]","{(-3.27, -2.16, 2.87)}"
976,280296.cif,B3+:32.000 K1+:8.000 Li1+:8.000 O2-:56.000,B8,3.0,3.0,2,3,0.008,"[122.351, 121.165, 116.443]","{(1.44, -3.98, 2.33)}"
1006,281331.cif,Cs1+:1.800 Li1+:5.760 O2-:16.000 Rb1+:0.440 S6+:4.000,Li1,3.0,1.0,2,1,0.016,"[122.745, 110.818, 110.316]","{(0.06, 9.24, 1.06)}"
1032,291187.cif,Fe3+:4.000 Ge4+:8.000 Li1+:2.000 Na1+:2.000 O2-:24.000,Ge1,3.0,4.0,4,4,0.418,"[113.86, 109.554, 105.759]","{(-1.26, -4.97, -5.61)}"
1033,291187.cif,Fe3+:4.000 Ge4+:8.000 Li1+:2.000 Na1+:2.000 O2-:24.000,Ge2,3.0,4.0,4,4,0.357,"[122.82, 116.206, 95.866]","{(1.49, 6.38, 5.62)}"
1035,291513.cif,B3+:10.000 Li1+:2.000 Na1+:4.000 O2-:28.000 P5+:4.000,B4,3.0,3.0,2,3,0.045,"[124.416, 120.797, 114.784]","{(0.0, -4.86, 0.0)}"
1036,291513.cif,B3+:10.000 Li1+:2.000 Na1+:4.000 O2-:28.000 P5+:4.000,B5,3.0,3.0,2,3,0.054,"[123.828, 119.255, 116.917]","{(0.0, 4.82, 0.0)}"
1043,300010.cif,B3+:32.000 Li1+:16.000 O2-:56.000,B1,3.0,3.0,2,3,0.031,"[121.058, 119.498, 119.439]","{(0.43, 2.39, 4.19)}"
1050,30964.cif,K1+:8.000 Li1+:8.000 O2-:8.000,Li1,3.0,1.0,2,1,0.008,"[127.085, 126.52, 106.392]","{(9.17, 0.0, 0.0)}"
1065,33506.cif,Li1+:4.000 P4+:2.000 S2-:6.000,P1,3.0,4.0,3,5,0.0,"[113.778, 113.772, 113.772]","{(-0.0, 0.0, -10.03)}"
1071,34280.cif,Li1+:3.000 N3-:1.000,Li2,3.0,1.0,2,1,0.0,"[120.007, 120.007, 119.987]","{(0.0, 0.0, 11.53)}"
1073,34779.cif,Li1+:3.000 N3-:1.000,Li2,3.0,1.0,2,1,0.0,"[120.007, 120.007, 119.987]","{(0.0, 0.0, 11.53)}"
1074,34780.cif,Li1+:3.000 N3-:1.000,Li2,3.0,1.0,2,1,0.0,"[120.007, 120.007, 119.993]","{(0.0, 0.0, 11.51)}"
1075,34781.cif,Li1+:3.000 N3-:1.000,Li2,3.0,1.0,2,1,0.0,"[120.007, 120.007, 119.987]","{(0.0, 0.0, 11.48)}"
1093,35476.cif,I5+:2.000 Li1+:2.000 O2-:6.000,I1,3.0,5.0,5,7,0.001,"[100.335, 100.329, 100.317]","{(0.0, 0.0, 6.6)}"
